SA2_CODE21,SA2_NAME21,CHG_FLAG21,CHG_LBL21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,TrafficCount
"108041165",Port Macquarie Surrounds,"3",Name change,"10804",Port Macquarie,"108",Mid North Coast,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,2871.747299999999996,http://linked.data.gov.au/dataset/asgsed3/SA2/108041165,200284
"108041166",Wauchope,"0",No change,"10804",Port Macquarie,"108",Mid North Coast,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,194.861099999999993,http://linked.data.gov.au/dataset/asgsed3/SA2/108041166,526406
"108051170",Taree Surrounds,"3",Name change,"10805",Taree - Gloucester,"108",Mid North Coast,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3344.932899999999790,http://linked.data.gov.au/dataset/asgsed3/SA2/108051170,173794
"109011174",Albury - South,"0",No change,"10901",Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,48.144199999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/109011174,21280
"109011175",Albury Surrounds,"3",Name change,"10901",Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5401.753300000000309,http://linked.data.gov.au/dataset/asgsed3/SA2/109011175,241360
"109021177",Hay,"0",No change,"10902",Lower Murray,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,13922.897499999999127,http://linked.data.gov.au/dataset/asgsed3/SA2/109021177,23970
"109021179",Wentworth-Balranald Region,"0",No change,"10902",Lower Murray,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,49722.528599999997823,http://linked.data.gov.au/dataset/asgsed3/SA2/109021179,83453
"109031180",Corowa,"0",No change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,77.128299999999996,http://linked.data.gov.au/dataset/asgsed3/SA2/109031180,33878
"109031181",Corowa Surrounds,"3",Name change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4495.155700000000252,http://linked.data.gov.au/dataset/asgsed3/SA2/109031181,219600
"109031182",Deniliquin,"0",No change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,143.208100000000002,http://linked.data.gov.au/dataset/asgsed3/SA2/109031182,43844
"109031183",Deniliquin Surrounds,"3",Name change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,18337.945400000000518,http://linked.data.gov.au/dataset/asgsed3/SA2/109031183,33144
"109031184",Moama,"0",No change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,167.006799999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/109031184,151234
"109031185",Tocumwal - Finley - Jerilderie,"0",No change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5011.158999999999651,http://linked.data.gov.au/dataset/asgsed3/SA2/109031185,250096
"110011186",Armidale,"0",No change,"11001",Armidale,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,274.599600000000009,http://linked.data.gov.au/dataset/asgsed3/SA2/110011186,79324
"110011187",Armidale Surrounds - North,"3",Name change,"11001",Armidale,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6098.235300000000279,http://linked.data.gov.au/dataset/asgsed3/SA2/110011187,121060
"110011188",Armidale Surrounds - South,"3",Name change,"11001",Armidale,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3280.279199999999946,http://linked.data.gov.au/dataset/asgsed3/SA2/110011188,187590
"110011189",Walcha,"0",No change,"11001",Armidale,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6742.535299999999552,http://linked.data.gov.au/dataset/asgsed3/SA2/110011189,39478
"110021190",Glen Innes,"0",No change,"11002",Inverell - Tenterfield,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5479.976999999999862,http://linked.data.gov.au/dataset/asgsed3/SA2/110021190,297307
"110021191",Inverell,"0",No change,"11002",Inverell - Tenterfield,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,207.661699999999996,http://linked.data.gov.au/dataset/asgsed3/SA2/110021191,114246
"110021193",Inverell Surrounds - West,"3",Name change,"11002",Inverell - Tenterfield,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,8283.639900000000125,http://linked.data.gov.au/dataset/asgsed3/SA2/110021193,53528
"110021194",Tenterfield,"0",No change,"11002",Inverell - Tenterfield,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,7324.307200000000194,http://linked.data.gov.au/dataset/asgsed3/SA2/110021194,209134
"110031196",Moree Surrounds,"3",Name change,"11003",Moree - Narrabri,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,19807.316299999998591,http://linked.data.gov.au/dataset/asgsed3/SA2/110031196,80065
"110031197",Narrabri,"0",No change,"11003",Moree - Narrabri,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,180.363000000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/110031197,24528
"110041199",Gunnedah,"0",No change,"11004",Tamworth - Gunnedah,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,90.155100000000004,http://linked.data.gov.au/dataset/asgsed3/SA2/110041199,50278
"110041200",Gunnedah Surrounds,"3",Name change,"11004",Tamworth - Gunnedah,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5765.861100000000079,http://linked.data.gov.au/dataset/asgsed3/SA2/110041200,28608
"110041201",Quirindi,"0",No change,"11004",Tamworth - Gunnedah,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5077.842400000000453,http://linked.data.gov.au/dataset/asgsed3/SA2/110041201,72196
"110041202",Tamworth - East,"0",No change,"11004",Tamworth - Gunnedah,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,102.180599999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/110041202,297280
"110041203",Tamworth - North,"0",No change,"11004",Tamworth - Gunnedah,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,76.042199999999994,http://linked.data.gov.au/dataset/asgsed3/SA2/110041203,267624
"110041204",Tamworth - West,"0",No change,"11004",Tamworth - Gunnedah,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,62.522100000000002,http://linked.data.gov.au/dataset/asgsed3/SA2/110041204,40018
"110041205",Tamworth Surrounds,"3",Name change,"11004",Tamworth - Gunnedah,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,8980.484099999999671,http://linked.data.gov.au/dataset/asgsed3/SA2/110041205,421021
"111011206",Belmont - Bennetts Green,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,22.210200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011206,118066
"111011208",Charlestown - Dudley,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,22.279499999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/111011208,247984
"111011209",Glendale - Cardiff - Hillsborough,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21.917600000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011209,444658
"111011210",Mount Hutton - Windale,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6.265400000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011210,111608
"111011211",Redhead,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3.684200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011211,84268
"111011212",Swansea - Caves Beach,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,32.406799999999997,http://linked.data.gov.au/dataset/asgsed3/SA2/111011212,165176
"111021218",Morisset - Cooranbong,"0",No change,"11102",Lake Macquarie - West,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,330.520699999999977,http://linked.data.gov.au/dataset/asgsed3/SA2/111021218,1044316
"111021219",Toronto - Awaba,"0",No change,"11102",Lake Macquarie - West,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,43.662599999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/111021219,57362
"111021221",West Wallsend - Barnsley - Killingworth,"0",No change,"11102",Lake Macquarie - West,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,72.541300000000007,http://linked.data.gov.au/dataset/asgsed3/SA2/111021221,6751
"111031223",Beresfield - Hexham,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,59.257300000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/111031223,621760
"111031224",Hamilton - Broadmeadow,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6.746200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111031224,475388
"111031225",Lambton - New Lambton,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,10.548500000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/111031225,375412
"111031227",Mayfield - Warabrook,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,7.537200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111031227,194508
"111031228",Merewether - The Junction,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,7.246400000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111031228,144526
"111031231",Shortland - Jesmond,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,12.708600000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/111031231,116502
