SA2_CODE21,SA2_NAME21,CHG_FLAG21,CHG_LBL21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,TrafficCount
"101061544",Young Surrounds,"3",Name change,"10106",Young - Yass,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5849.808600000000297,http://linked.data.gov.au/dataset/asgsed3/SA2/101061544,234553
"102011030",Calga - Kulnura,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,767.951199999999972,http://linked.data.gov.au/dataset/asgsed3/SA2/102011030,3998516
"102011031",Erina - Green Point,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,33.793399999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/102011031,651988
"102011032",Gosford - Springfield,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,16.912299999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/102011032,1050281
"102011033",Kariong,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,8.306300000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102011033,306022
"102011035",Narara,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,7.702100000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102011035,162112
"102011037",Point Clare - Koolewong,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,6.779400000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102011037,202182
"102011039",Terrigal - North Avoca,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,10.479100000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/102011039,215554
"102011040",Umina - Booker Bay - Patonga,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,25.228500000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102011040,139092
"102011041",Wamberal - Forresters Beach,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,13.722099999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/102011041,309916
"102011042",Woy Woy - Blackwall,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,17.396300000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102011042,146518
"102011043",Wyoming,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,8.381000000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102011043,358328
"102021044",Bateau Bay - Killarney Vale,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,10.859500000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/102021044,299490
"102021045",Blue Haven - San Remo,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,20.979500000000002,http://linked.data.gov.au/dataset/asgsed3/SA2/102021045,316030
"102021048",Gorokan - Kanwal - Charmhaven,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,11.249000000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/102021048,179124
"102021051",Ourimbah - Fountaindale,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,114.117199999999997,http://linked.data.gov.au/dataset/asgsed3/SA2/102021051,190628
"102021053",The Entrance,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,13.857600000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102021053,205886
"102021054",Toukley - Norah Head,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,10.521599999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/102021054,147865
"102021055",Tuggerah - Kangy Angy,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,27.846299999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/102021055,739280
"102021057",Wyong,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,15.033400000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102021057,843612
"103011060",Bathurst Surrounds,"3",Name change,"10301",Bathurst,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3798.262799999999970,http://linked.data.gov.au/dataset/asgsed3/SA2/103011060,55668
"103021066",Grenfell,"0",No change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3294.076599999999871,http://linked.data.gov.au/dataset/asgsed3/SA2/103021066,78803
"103021069",West Wyalong,"0",No change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,8317.472999999999956,http://linked.data.gov.au/dataset/asgsed3/SA2/103021069,149362
"103031070",Lithgow,"0",No change,"10303",Lithgow - Mudgee,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,119.984399999999994,http://linked.data.gov.au/dataset/asgsed3/SA2/103031070,43908
"103031071",Lithgow Surrounds,"3",Name change,"10303",Lithgow - Mudgee,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,2514.069800000000214,http://linked.data.gov.au/dataset/asgsed3/SA2/103031071,74136
"103041079",Orange Surrounds,"3",Name change,"10304",Orange,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4480.095599999999649,http://linked.data.gov.au/dataset/asgsed3/SA2/103041079,65690
"104011080",Grafton,"0",No change,"10401",Clarence Valley,"104",Coffs Harbour - Grafton,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,106.253699999999995,http://linked.data.gov.au/dataset/asgsed3/SA2/104011080,221352
"104011081",Grafton Surrounds,"3",Name change,"10401",Clarence Valley,"104",Coffs Harbour - Grafton,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,8445.890999999999622,http://linked.data.gov.au/dataset/asgsed3/SA2/104011081,29278
"104011082",Maclean - Yamba - Iluka,"0",No change,"10401",Clarence Valley,"104",Coffs Harbour - Grafton,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,711.049300000000017,http://linked.data.gov.au/dataset/asgsed3/SA2/104011082,235717
"105011093",Cobar,"0",No change,"10501",Bourke - Cobar - Coonamble,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,45551.398000000001048,http://linked.data.gov.au/dataset/asgsed3/SA2/105011093,6004
"105011095",Nyngan - Warren,"0",No change,"10501",Bourke - Cobar - Coonamble,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21216.002300000003743,http://linked.data.gov.au/dataset/asgsed3/SA2/105011095,22937
"105021097",Broken Hill,"0",No change,"10502",Broken Hill and Far West,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,170.115299999999991,http://linked.data.gov.au/dataset/asgsed3/SA2/105021097,10670
"105031099",Coonabarabran,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,10474.133099999999104,http://linked.data.gov.au/dataset/asgsed3/SA2/105031099,66437
"105031105",Narromine,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5956.253499999999804,http://linked.data.gov.au/dataset/asgsed3/SA2/105031105,50533
"106011107",Branxton - Greta - Pokolbin,"0",No change,"10601",Lower Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,392.286200000000008,http://linked.data.gov.au/dataset/asgsed3/SA2/106011107,603028
"106011108",Cessnock,"0",No change,"10601",Lower Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,68.981200000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/106011108,316362
"106011109",Cessnock Surrounds,"3",Name change,"10601",Lower Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,1570.434500000000071,http://linked.data.gov.au/dataset/asgsed3/SA2/106011109,391228
"106011111",Kurri Kurri - Abermain,"0",No change,"10601",Lower Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,90.614500000000007,http://linked.data.gov.au/dataset/asgsed3/SA2/106011111,271624
"106011112",Singleton,"0",No change,"10601",Lower Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,127.231700000000004,http://linked.data.gov.au/dataset/asgsed3/SA2/106011112,311182
"106011113",Singleton Surrounds,"3",Name change,"10601",Lower Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4067.234800000000178,http://linked.data.gov.au/dataset/asgsed3/SA2/106011113,79340
"106021614",East Maitland - Metford,"1",New,"10602",Maitland,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21.676200000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/106021614,454895
"106021618",Thornton - Millers Forest,"1",New,"10602",Maitland,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,63.096400000000003,http://linked.data.gov.au/dataset/asgsed3/SA2/106021618,90098
"106031121",Nelson Bay Peninsula,"0",No change,"10603",Port Stephens,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,47.476199999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/106031121,199352
"106031122",Raymond Terrace,"0",No change,"10603",Port Stephens,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,109.486400000000003,http://linked.data.gov.au/dataset/asgsed3/SA2/106031122,820120
"106031125",Williamtown - Medowie - Karuah,"0",No change,"10603",Port Stephens,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,365.182000000000016,http://linked.data.gov.au/dataset/asgsed3/SA2/106031125,558480
"106041126",Muswellbrook,"0",No change,"10604",Upper Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,262.396400000000028,http://linked.data.gov.au/dataset/asgsed3/SA2/106041126,363478
"106041127",Muswellbrook Surrounds,"3",Name change,"10604",Upper Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3142.487700000000132,http://linked.data.gov.au/dataset/asgsed3/SA2/106041127,46796
"106041128",Scone,"0",No change,"10604",Upper Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,118.574299999999994,http://linked.data.gov.au/dataset/asgsed3/SA2/106041128,174882
"107011545",Berkeley - Lake Heights - Cringila,"0",No change,"10701",Dapto - Port Kembla,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,12.530700000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107011545,540480
"107011546",Port Kembla - Warrawong,"0",No change,"10701",Dapto - Port Kembla,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6.970800000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107011546,64794
"107021135",Illawarra Catchment Reserve,"0",No change,"10702",Illawarra Catchment Reserve,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,744.342300000000023,http://linked.data.gov.au/dataset/asgsed3/SA2/107021135,1764706
"107031136",Albion Park - Macquarie Pass,"0",No change,"10703",Kiama - Shellharbour,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,75.125399999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/107031136,32714
"107031138",Kiama,"0",No change,"10703",Kiama - Shellharbour,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,13.855300000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107031138,25096
"107031139",Kiama Downs - Minnamurra,"0",No change,"10703",Kiama - Shellharbour,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,7.261000000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107031139,314570
"107031140",Kiama Hinterland - Gerringong,"0",No change,"10703",Kiama - Shellharbour,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,222.261099999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/107031140,309084
"107031141",Shellharbour - Flinders,"0",No change,"10703",Kiama - Shellharbour,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,49.581299999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/107031141,769140
"107041144",Balgownie - Fairy Meadow,"0",No change,"10704",Wollongong,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,12.263800000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107041144,413642
"107041146",Figtree - Keiraville,"0",No change,"10704",Wollongong,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,18.812899999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/107041146,978488
"107041147",Helensburgh,"0",No change,"10704",Wollongong,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,154.837299999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/107041147,308116
"107041150",Woonona - Bulli - Russell Vale,"0",No change,"10704",Wollongong,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,15.784700000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/107041150,124794
"107041548",Wollongong - East,"0",No change,"10704",Wollongong,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5.503900000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107041548,323144
"108011151",Bulahdelah - Stroud,"0",No change,"10801",Great Lakes,"108",Mid North Coast,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,2334.024499999999989,http://linked.data.gov.au/dataset/asgsed3/SA2/108011151,216052
"108011152",Forster,"0",No change,"10801",Great Lakes,"108",Mid North Coast,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,33.872999999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/108011152,206918
"108011153",Forster-Tuncurry Surrounds,"3",Name change,"10801",Great Lakes,"108",Mid North Coast,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,749.477300000000014,http://linked.data.gov.au/dataset/asgsed3/SA2/108011153,61820
"108041166",Wauchope,"0",No change,"10804",Port Macquarie,"108",Mid North Coast,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,194.861099999999993,http://linked.data.gov.au/dataset/asgsed3/SA2/108041166,26146
"108051170",Taree Surrounds,"3",Name change,"10805",Taree - Gloucester,"108",Mid North Coast,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3344.932899999999790,http://linked.data.gov.au/dataset/asgsed3/SA2/108051170,172088
"109011172",Albury - East,"0",No change,"10901",Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,101.483999999999995,http://linked.data.gov.au/dataset/asgsed3/SA2/109011172,32712
"109011174",Albury - South,"0",No change,"10901",Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,48.144199999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/109011174,192522
"109011175",Albury Surrounds,"3",Name change,"10901",Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5401.753300000000309,http://linked.data.gov.au/dataset/asgsed3/SA2/109011175,575328
"109011176",Lavington,"0",No change,"10901",Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21.466999999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/109011176,83590
"109021177",Hay,"0",No change,"10902",Lower Murray,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,13922.897499999999127,http://linked.data.gov.au/dataset/asgsed3/SA2/109021177,124109
"109021178",Wentworth - Buronga,"0",No change,"10902",Lower Murray,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,322.456700000000012,http://linked.data.gov.au/dataset/asgsed3/SA2/109021178,113692
"109021179",Wentworth-Balranald Region,"0",No change,"10902",Lower Murray,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,49722.528599999997823,http://linked.data.gov.au/dataset/asgsed3/SA2/109021179,70168
"109031180",Corowa,"0",No change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,77.128299999999996,http://linked.data.gov.au/dataset/asgsed3/SA2/109031180,201828
"109031181",Corowa Surrounds,"3",Name change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4495.155700000000252,http://linked.data.gov.au/dataset/asgsed3/SA2/109031181,358480
"109031182",Deniliquin,"0",No change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,143.208100000000002,http://linked.data.gov.au/dataset/asgsed3/SA2/109031182,67606
"109031183",Deniliquin Surrounds,"3",Name change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,18337.945400000000518,http://linked.data.gov.au/dataset/asgsed3/SA2/109031183,131670
"109031184",Moama,"0",No change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,167.006799999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/109031184,307128
"109031185",Tocumwal - Finley - Jerilderie,"0",No change,"10903",Upper Murray exc. Albury,"109",Murray,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5011.158999999999651,http://linked.data.gov.au/dataset/asgsed3/SA2/109031185,454658
"110021190",Glen Innes,"0",No change,"11002",Inverell - Tenterfield,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5479.976999999999862,http://linked.data.gov.au/dataset/asgsed3/SA2/110021190,42677
"110031196",Moree Surrounds,"3",Name change,"11003",Moree - Narrabri,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,19807.316299999998591,http://linked.data.gov.au/dataset/asgsed3/SA2/110031196,69358
"110031197",Narrabri,"0",No change,"11003",Moree - Narrabri,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,180.363000000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/110031197,3873
"110041205",Tamworth Surrounds,"3",Name change,"11004",Tamworth - Gunnedah,"110",New England and North West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,8980.484099999999671,http://linked.data.gov.au/dataset/asgsed3/SA2/110041205,81148
"111011206",Belmont - Bennetts Green,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,22.210200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011206,115960
"111011207",Belmont South - Blacksmiths,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6.806800000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011207,299000
"111011208",Charlestown - Dudley,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,22.279499999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/111011208,870810
"111011209",Glendale - Cardiff - Hillsborough,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21.917600000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011209,1859048
"111011210",Mount Hutton - Windale,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6.265400000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011210,106766
"111011211",Redhead,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3.684200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111011211,81776
"111011212",Swansea - Caves Beach,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,32.406799999999997,http://linked.data.gov.au/dataset/asgsed3/SA2/111011212,40699
"111011214",Warners Bay - Boolaroo,"0",No change,"11101",Lake Macquarie - East,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,12.539999999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/111011214,844046
"111021215",Bolton Point - Teralba,"0",No change,"11102",Lake Macquarie - West,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21.969799999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/111021215,294070
"111021217",Edgeworth - Cameron Park,"0",No change,"11102",Lake Macquarie - West,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,15.607799999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/111021217,358210
"111021218",Morisset - Cooranbong,"0",No change,"11102",Lake Macquarie - West,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,330.520699999999977,http://linked.data.gov.au/dataset/asgsed3/SA2/111021218,1060280
"111021219",Toronto - Awaba,"0",No change,"11102",Lake Macquarie - West,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,43.662599999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/111021219,347844
"111021221",West Wallsend - Barnsley - Killingworth,"0",No change,"11102",Lake Macquarie - West,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,72.541300000000007,http://linked.data.gov.au/dataset/asgsed3/SA2/111021221,5925
"111031222",Adamstown - Kotara,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,8.018200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111031222,687934
"111031223",Beresfield - Hexham,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,59.257300000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/111031223,1161156
"111031224",Hamilton - Broadmeadow,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6.746200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111031224,998394
"111031225",Lambton - New Lambton,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,10.548500000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/111031225,1836450
"111031227",Mayfield - Warabrook,"0",No change,"11103",Newcastle,"111",Newcastle and Lake Macquarie,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,7.537200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/111031227,622674
